Species,Species_evo,Stephan_column,EvoM1_variable,Stephan_value,status,preferred_reference,preferred_citation,all_matching_sources,n_candidate_sources,metadata_reference,unit_rescale_flag,merge_deviation_flag,closest_nonmatching
Aotus_trivirgatus,Aotus trivirgatus,Ventricles,Ventricles_Vol.mm3,105,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,3753,matched_outside_metadata,deSousa_etal_2010,de Sousa et al. 2010 (J Hum Evol 58:281-292),Frahm_etal_1984_Table1,1,de Sousa et al 2010,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt
Ateles_geoffroyi,Ateles geoffroyi,Agranular_volume_L,Agranular_insular_cortex_left_Vol.mm3,135,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Body_mass,Body_Mass.g,7780,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,6,Bauernfeind et al 2013,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Body_weight,Body_Mass.g,8000,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,6,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Body_weight_1985a,Body_Mass.g,8000,resolved_multiple,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,6,NA,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Brain_mass,Brain_Mass.mg,106400,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,3,Bauernfeind et al 2013,1000,,NA
Ateles_geoffroyi,Ateles geoffroyi,Brain_volume,NA,102700,metadata_only,NA,NA,,0,Bauernfeind et al 2013,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Brain_weight,Brain_Mass.mg,108000,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,3,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Brainvol,NA,104247.1,metadata_only,NA,NA,,0,de Sousa et al 2010; Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,90.4,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Baron_etal_1983_Table1; Baron_etal_1987_Table1; Stephan_etal_1981_TableVI,4,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.19,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Capsula_interna,Capsula_interna_Vol.mm3,570,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,209.17,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Cerebellum,Cerebellum_Vol.mm3,12438,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Complexus.vestibularis,Complexus_vestibularis_unilateral_Vol.mm3,49.7,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Corpus.pineale,Corpus_pineal_Vol.mm3,3.1,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,0.61,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,0.44,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Diencephalon,Diencephalon_Vol.mm3,5334,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Dysgranular_volume_L,Dysgranular_insular_cortex_left_Vol.mm3,181,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Epithalamus,Epithalamus_Vol.mm3,30.5,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Frontal.motor,NA,1.59,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Frontal.motor.Gray,NA,3.12,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,100,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Hippocampus,Hippocampus_Vol.mm3,1366,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,3,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Hypothalamus,Hypothalamus_Vol.mm3,629,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,59.75,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Ateles_geoffroyi,Ateles geoffroyi,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,151,matched_outside_metadata,deSousa_etal_2010,de Sousa et al. 2010 (J Hum Evol 58:281-292),Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1,2,de Sousa et al 2010; de Sousa et al 2013,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt
Ateles_geoffroyi,Ateles geoffroyi,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,114.79,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1625,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,34.63,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Medulla_oblongata,Medulla_oblongata_Vol.mm3,1834,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Sherwood_etal_2005_Table1; Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,3,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Meninges_hypophysis_nerves_etc,NA,1824,metadata_only,NA,NA,,0,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Mesencephalon,Mesencephalon_Vol.mm3,1482,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,NeoWG,Neocortex_Vol.mm3,70856,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,7.29,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,3.18,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Nucleus.vestibularis.descendens,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,11.9,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Nucleus.vestibularis.lateralis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,6.81,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Nucleus.vestibularis.medialis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,23.8,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Nucleus.vestibularis.superior,Nucleus_vestibularis_superior_unilateral_Vol.mm3,7.2,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,52.8,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Other.cortical.association.areas.Gray,NA,32.93,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Other.cortical.association.areas.White,NA,10.33,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Pallidum,Pallidum_Vol.mm3,807,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Prefrontal.Gray,NA,2.77,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Prefrontal.White,NA,0.29,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Primary.visual.White.Smaers,NA,0.99,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Schizocortex,Schizo_cortex_Vol.mm3,732,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,2,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Septum,Septum_Vol.mm3,324,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Striatum,Striatum_Vol.mm3,4950,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Subthalamus,Subthalamus_Vol.mm3,860,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Telencephalon,Telencephalon_Vol.mm3,79946,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Thalamus,Thalamus_Vol.mm3,2930,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,101034,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,3,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Total_insula_volume_L,Insula_left_Vol.mm3,416,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Tractus_opticus,Tractus_opticus_Vol.mm3,204,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Ateles_geoffroyi,Ateles geoffroyi,Ventricles,Ventricles_Vol.mm3,1389,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,475,matched_outside_metadata,deSousa_etal_2010,de Sousa et al. 2010 (J Hum Evol 58:281-292),Frahm_etal_1984_Table1,1,de Sousa et al 2010,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt
Avahi_laniger,Avahi laniger,Agranular_volume_L,Agranular_insular_cortex_left_Vol.mm3,7,provenance_gap,NA,NA,,0,Bauernfeind et al 2013,,,NA
Avahi_laniger,Avahi laniger,Body_mass,Body_Mass.g,1030,value_differs,NA,NA,,5,Bauernfeind et al 2013,,,Stephan_etal_1970_Table2 = 860 (16.5%)
Avahi_laniger,Avahi laniger,Body_weight,Body_Mass.g,1285,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableII,5,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA
Avahi_laniger,Avahi laniger,Body_weight_1985a,Body_Mass.g,1285,resolved_multiple,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableII,5,NA,,,NA
Avahi_laniger,Avahi laniger,Brain_mass,Brain_Mass.mg,9600,matched_outside_metadata,Bauernfeind_etal_2013,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Stephan_etal_1970_Table2,2,Bauernfeind et al 2013,,,Evo-M1 value matches Stephan_etal_1970_Table2 (not the metadata source); attributed to metadata source; see source_hunt
Avahi_laniger,Avahi laniger,Brain_volume,NA,9256.8,metadata_only,NA,NA,,0,Bauernfeind et al 2013,,,NA
Avahi_laniger,Avahi laniger,Brain_weight,Brain_Mass.mg,10490,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA
Avahi_laniger,Avahi laniger,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,89.2,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Baron_etal_1983_Table1; Stephan_etal_1981_TableV,3,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,3.01,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Capsula_interna,Capsula_interna_Vol.mm3,105,provenance_gap,NA,NA,,0,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,37.89,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Avahi_laniger,Avahi laniger,Cerebellum,Cerebellum_Vol.mm3,1489,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Avahi_laniger,Avahi laniger,Corpus.pineale,Corpus_pineal_Vol.mm3,0.7,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,0.14,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,0.12,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Diencephalon,Diencephalon_Vol.mm3,862,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Avahi_laniger,Avahi laniger,Dysgranular_volume_L,Dysgranular_insular_cortex_left_Vol.mm3,18,provenance_gap,NA,NA,,0,Bauernfeind et al 2013,,,NA
Avahi_laniger,Avahi laniger,Epithalamus,Epithalamus_Vol.mm3,6.52,provenance_gap,NA,NA,,0,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,13,provenance_gap,NA,NA,,0,Bauernfeind et al 2013,,,NA
Avahi_laniger,Avahi laniger,Hippocampus,Hippocampus_Vol.mm3,526,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Stephan_etal_1981_TableV,3,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Avahi_laniger,Avahi laniger,Hypothalamus,Hypothalamus_Vol.mm3,137,provenance_gap,NA,NA,,0,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,11.28,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Avahi_laniger,Avahi laniger,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,27.6,matched_outside_metadata,deSousa_etal_2010,de Sousa et al. 2010 (J Hum Evol 58:281-292),Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1,2,de Sousa et al 2010; de Sousa et al 2013,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt
Avahi_laniger,Avahi laniger,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,14.46,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Avahi_laniger,Avahi laniger,Lobus_piriformis,Lobus_piriformis_Vol.mm3,284,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Avahi_laniger,Avahi laniger,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,12.15,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Avahi_laniger,Avahi laniger,Medulla_oblongata,Medulla_oblongata_Vol.mm3,553,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Sherwood_etal_2005_Table1; Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,3,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Avahi_laniger,Avahi laniger,Meninges_hypophysis_nerves_etc,NA,156,metadata_only,NA,NA,,0,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Mesencephalon,Mesencephalon_Vol.mm3,343,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Avahi_laniger,Avahi laniger,NeoWG,Neocortex_Vol.mm3,4813,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Avahi_laniger,Avahi laniger,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,2.21,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,1.29,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,5.94,provenance_gap,NA,NA,,0,Stephan et al 1981,,,NA
Avahi_laniger,Avahi laniger,Pallidum,Pallidum_Vol.mm3,74.5,provenance_gap,NA,NA,,0,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Avahi_laniger,Avahi laniger,Pons,Pons_Vol.mm3,60.9,provenance_gap,NA,NA,,0,Matano et al 1985; Zilles and Rehkamper 1988,,,NA
Avahi_laniger,Avahi laniger,Schizocortex,Schizo_cortex_Vol.mm3,241,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,2,Stephan et al 1981,,,NA
